DATE,TIME,PICK UP ADDRESS
7/29/2014,8:49:00 AM," 525 Jackson Ave South Bronx, BX"
7/29/2014,8:49:00 AM," 340 Beekman Ave Mott Haven, BX"
7/29/2014,8:51:00 AM," 819 E 178th St Westfarms, BX"
7/29/2014,8:51:00 AM," 988 Boston Rd Morrisania, BX"
7/29/2014,8:51:00 AM," 357 E 144th St Mott Haven, BX"
7/29/2014,8:53:00 AM," 500 Southern Blvd South Bronx, BX"
7/29/2014,8:53:00 AM," 730 E 166th St Morrisania, BX"
7/29/2014,8:54:00 AM," 500 Trinity Ave South Bronx, BX"
7/29/2014,8:55:00 AM," 770 E 165th St Morrisania, BX"
7/29/2014,8:59:00 AM," 600 E 137th St Mott Haven, BX"
7/29/2014,9:00:00 AM,Clara Roque  2400 2 Ave NYC
7/29/2014,9:01:00 AM," 445 E 140th St Mott Haven, BX"
7/29/2014,9:02:00 AM," 370 Brook Ave Mott Haven, BX"
7/29/2014,9:02:00 AM," 564 Jackson Ave South Bronx, BX"
7/29/2014,9:04:00 AM,"# 91 480 E 143rd St Mott Haven, BX"
7/29/2014,9:06:00 AM,"la bodega  325 Cypress Ave Mott Haven, BX"
7/29/2014,9:06:00 AM," 461 E 136th St Mott Haven, BX"
7/29/2014,9:06:00 AM," 303 E 135th St Mott Haven, BX"
7/29/2014,9:08:00 AM," 511 E 146th St South Bronx, BX"
7/29/2014,9:10:00 AM," 1967 Turnbull Ave Clason Point, BX"
7/29/2014,9:10:00 AM," 685 E 140th St Mott Haven, BX"
7/29/2014,9:12:00 AM," 620 Trinity Ave South Bronx, BX"
7/29/2014,9:12:00 AM," 512 E 145th St Mott Haven, BX"
7/29/2014,9:13:00 AM," 520 E 137th St Mott Haven, BX"
7/29/2014,9:13:00 AM," 169 Cypress Ave Mott Haven, BX"
7/29/2014,9:15:00 AM," 308 E 145th St Cortlandt, BX"
7/29/2014,9:15:00 AM," 595 Trinity Ave South Bronx, BX"
7/29/2014,9:17:00 AM," 510 E 146th St South Bronx, BX"
7/29/2014,9:18:00 AM," 689 Eagle Ave South Bronx, BX"
7/29/2014,9:18:00 AM," 353 E 141st St Mott Haven, BX"
7/29/2014,9:21:00 AM," 509 E 144th St Mott Haven, BX"
7/29/2014,9:23:00 AM," 354 Brook Ave Mott Haven, BX"
7/29/2014,9:23:00 AM," 550 E 139th St Mott Haven, BX"
7/29/2014,9:25:00 AM," 545 E 145th St Mott Haven, BX"
7/29/2014,9:26:00 AM," 85 Bruckner Blvd Mott Haven, BX"
7/29/2014,9:30:00 AM," 545 E 145th St Mott Haven, BX"
7/29/2014,9:32:00 AM," 592 Oak Ter Mott Haven, BX"
7/29/2014,9:33:00 AM," 351 E 152nd St Cortlandt, BX"
7/29/2014,9:34:00 AM," 670 E 132nd St Mott Haven, BX"
7/29/2014,9:36:00 AM," 2240 Walton Ave Morris Heights, BX"
7/29/2014,9:36:00 AM," 370 E 153rd St South Bronx, BX"
7/29/2014,9:37:00 AM," 2625 3rd Ave Cortlandt, BX"
7/29/2014,9:37:00 AM," 532 E 148th St South Bronx, BX"
7/29/2014,9:41:00 AM," 300 Morris Ave Cortlandt, BX"
7/29/2014,9:42:00 AM," 545 E 145th St Mott Haven, BX"
7/29/2014,9:47:00 AM," 545 E 145th St Mott Haven, BX"
7/29/2014,9:51:00 AM," 545 E 146th St South Bronx, BX"
7/29/2014,9:51:00 AM," 328 E 145th St Cortlandt, BX"
7/29/2014,9:58:00 AM," 2804 3rd Ave South Bronx, BX"
7/29/2014,9:59:00 AM," 592 E 141st St Mott Haven, BX"
7/29/2014,9:59:00 AM," 759 Eagle Ave Morrisania, BX"
7/29/2014,10:01:00 AM," 1267 Sheridan Ave Morrisania, BX"
7/29/2014,10:06:00 AM," 331 E 132nd St Mott Haven, BX"
7/29/2014,10:06:00 AM," 535 E 142nd St Mott Haven, BX"
7/29/2014,10:08:00 AM," 331 E 132nd St Mott Haven, BX"
7/29/2014,10:08:00 AM," 105 Willis Ave Mott Haven, BX"
7/29/2014,10:08:00 AM," 525 Jackson Ave South Bronx, BX"
7/29/2014,10:10:00 AM," 346 Powers Ave Mott Haven, BX"
7/29/2014,10:12:00 AM," 169 Cypress Ave Mott Haven, BX"
7/29/2014,10:12:00 AM," 426 E 162nd St Cortlandt, BX"
7/29/2014,10:13:00 AM," 477 Brook Ave South Bronx, BX"
7/29/2014,10:13:00 AM," 500 Southern Blvd South Bronx, BX"
7/29/2014,10:19:00 AM," 535 E 142nd St Mott Haven, BX"
7/29/2014,10:21:00 AM," 545 E 145th St Mott Haven, BX"
7/29/2014,10:21:00 AM," 920 Westchester Ave Foxhurst, BX"
7/29/2014,10:22:00 AM," 370 Saint Anns Ave Mott Haven, BX"
7/29/2014,10:22:00 AM," 500 Southern Blvd South Bronx, BX"
7/29/2014,10:22:00 AM," 350 E 137th St Mott Haven, BX"
7/29/2014,10:23:00 AM," 648 Saint Anns Ave South Bronx, BX"
7/29/2014,10:23:00 AM," 601 E 156th St South Bronx, BX"
7/29/2014,10:24:00 AM," 303 E 135th St Mott Haven, BX"
7/29/2014,10:24:00 AM," 527 E 147th St South Bronx, BX"
7/29/2014,10:24:00 AM," 710 Gerard Ave Cortlandt, BX"
7/29/2014,10:25:00 AM," 535 E 142nd St Mott Haven, BX"
7/29/2014,10:25:00 AM," 443 Saint Anns Ave South Bronx, BX"
7/29/2014,10:27:00 AM," 303 E 135th St Mott Haven, BX"
7/29/2014,10:28:00 AM," 426 E 162nd St Cortlandt, BX"
7/29/2014,10:30:00 AM,"Andrea Marrero  1000 Grand Concourse Cortlandt, BX"
7/29/2014,10:31:00 AM," 318 E 151st St Cortlandt, BX"
7/29/2014,10:31:00 AM," 57 Bruckner Blvd Mott Haven, BX"
7/29/2014,10:31:00 AM," 661 Cauldwell Ave South Bronx, BX"
7/29/2014,10:33:00 AM," 648 Saint Anns Ave South Bronx, BX"
7/29/2014,10:35:00 AM," 350 Saint Anns Ave Mott Haven, BX"
7/29/2014,10:36:00 AM," 350 Saint Anns Ave Mott Haven, BX"
7/29/2014,10:39:00 AM, 2263 Tiebout Ave Bronx
7/29/2014,10:43:00 AM," 600 Trinity Ave South Bronx, BX"
7/29/2014,10:44:00 AM," 354 Brook Ave Mott Haven, BX"
7/29/2014,10:46:00 AM," 585 Tinton Ave South Bronx, BX"
7/29/2014,10:46:00 AM," 785 Courtlandt Ave Cortlandt, BX"
7/29/2014,10:49:00 AM, 2 Jerome Ave Bronx
7/29/2014,10:50:00 AM," 332 E 148th St Cortlandt, BX"
7/29/2014,10:53:00 AM," 1145 Clay Ave Morrisania, BX"
7/29/2014,10:56:00 AM," 731 E 161st St Morrisania, BX"
7/29/2014,10:56:00 AM," 593 E 141st St Mott Haven, BX"
7/29/2014,10:57:00 AM," 525 Jackson Ave South Bronx, BX"
7/29/2014,11:00:00 AM,"Yasmine Rodriguez  2060 Anthony Ave Tremont, BX"
7/29/2014,11:02:00 AM," 600 Trinity Ave South Bronx, BX"
7/29/2014,11:02:00 AM," 344 Brook Ave Mott Haven, BX"
7/29/2014,11:03:00 AM," 350 Saint Anns Ave Mott Haven, BX"
7/29/2014,11:03:00 AM," 80 Bruckner Blvd Mott Haven, BX"
7/29/2014,11:06:00 AM," 3415 Bainbridge Ave Williamsbridge, BX"
7/29/2014,11:07:00 AM," 808 Courtlandt Ave Cortlandt, BX"
7/29/2014,11:07:00 AM," 380 E 143rd St Mott Haven, BX"
7/29/2014,11:12:00 AM," 1038 Lowell St Foxhurst, BX"
7/29/2014,11:16:00 AM," 2805 Ely Ave Baychester, BX"
7/29/2014,11:18:00 AM," 315 E 143rd St Cortlandt, BX"
7/29/2014,11:25:00 AM," 749 Saint Anns Ave Morrisania, BX"
7/29/2014,11:28:00 AM," 640 E 137th St Mott Haven, BX"
7/29/2014,11:30:00 AM,"Grevil King  2820 Olinville Ave Williamsbridge, BX"
7/29/2014,11:33:00 AM," 643 Tinton Ave South Bronx, BX"
7/29/2014,11:39:00 AM," 105 Willis Ave Mott Haven, BX"
7/29/2014,11:40:00 AM," 700 Westchester Ave South Bronx, BX"
7/29/2014,11:40:00 AM," 759 Eagle Ave Morrisania, BX"
7/29/2014,11:41:00 AM," 912 Courtlandt Ave Cortlandt, BX"
7/29/2014,11:43:00 AM,lincoln er   144 NYC
7/29/2014,11:43:00 AM," 601 E Fordham Rd Fordham, BX"
7/29/2014,11:46:00 AM," 80 Bruckner Blvd Mott Haven, BX"
7/29/2014,11:47:00 AM," 610 Union Ave South Bronx, BX"
7/29/2014,11:47:00 AM," 745 E 152nd St South Bronx, BX"
7/29/2014,11:48:00 AM," 461 Morris Park Ave Westfarms, BX"
7/29/2014,11:51:00 AM," 436 E 149th St South Bronx, BX"
7/29/2014,11:55:00 AM," 350 E 137th St Mott Haven, BX"
7/29/2014,12:00:00 PM," 292 Brook Ave Mott Haven, BX"
7/29/2014,12:00:00 PM,"Regina Warren  1020 Trinity Ave Morrisania, BX"
7/29/2014,12:02:00 PM," 853 Macy Pl South Bronx, BX"
7/29/2014,12:04:00 PM," 543 Union Ave South Bronx, BX"
7/29/2014,12:06:00 PM," 443 Saint Anns Ave South Bronx, BX"
7/29/2014,12:07:00 PM," 1738 Melville St Westfarms, BX"
7/29/2014,12:09:00 PM," 281 E 143rd St Cortlandt, BX"
7/29/2014,12:10:00 PM," 627 Wales Ave South Bronx, BX"
7/29/2014,12:11:00 PM," 346 Powers Ave Mott Haven, BX"
7/29/2014,12:13:00 PM," 340 Morris Ave Cortlandt, BX"
7/29/2014,12:16:00 PM," 200 Alexander Ave Mott Haven, BX"
7/29/2014,12:19:00 PM," 436 E 149th St South Bronx, BX"
7/29/2014,12:22:00 PM," 595 Trinity Ave South Bronx, BX"
7/29/2014,12:22:00 PM," 433 Brook Ave Mott Haven, BX"
7/29/2014,12:23:00 PM," 2922 3rd Ave South Bronx, BX"
7/29/2014,12:23:00 PM," 593 Oak Ter Mott Haven, BX"
7/29/2014,12:26:00 PM," 421 E 146th St South Bronx, BX"
7/29/2014,12:28:00 PM," 623 Courtlandt Ave Cortlandt, BX"
7/29/2014,12:28:00 PM," 835 Trinity Ave Morrisania, BX"
7/29/2014,12:33:00 PM," 767 E 133rd St Mott Haven, BX"
7/29/2014,12:35:00 PM," 580 Courtlandt Ave Cortlandt, BX"
7/29/2014,12:36:00 PM," 530 E 159th St Cortlandt, BX"
7/29/2014,12:37:00 PM," 1446 Taylor Ave Westfarms, BX"
7/29/2014,12:39:00 PM," 318 E 151st St Cortlandt, BX"
7/29/2014,12:40:00 PM," 3240 Netherland Ave Kingsbridge, BX"
7/29/2014,12:42:00 PM," 356 E 152nd St South Bronx, BX"
7/29/2014,12:43:00 PM," 370 E 153rd St South Bronx, BX"
7/29/2014,12:43:00 PM," 592 E 141st St Mott Haven, BX"
7/29/2014,12:46:00 PM, 10 E 102 St NYC
7/29/2014,12:46:00 PM," 1327 Southern Blvd Foxhurst, BX"
7/29/2014,12:48:00 PM," 580 Courtlandt Ave Cortlandt, BX"
7/29/2014,12:51:00 PM," 767 E 133rd St Mott Haven, BX"
7/29/2014,12:53:00 PM," 606 Saint Marys St Mott Haven, BX"
7/29/2014,12:58:00 PM," 327 Concord Ave South Bronx, BX"
7/29/2014,12:58:00 PM," 551 Southern Blvd South Bronx, BX"
7/29/2014,1:03:00 PM," 551 Southern Blvd South Bronx, BX"
7/29/2014,1:03:00 PM," 325 Beekman Ave Mott Haven, BX"
7/29/2014,1:04:00 PM," 1375 Ogden Ave High Bridge, BX"
7/29/2014,1:08:00 PM," 301 E 156th St Cortlandt, BX"
7/29/2014,1:11:00 PM," 400 Brook Ave Mott Haven, BX"
7/29/2014,1:12:00 PM," 383 Grand Concourse Cortlandt, BX"
7/29/2014,1:13:00 PM," 380 E 143rd St Mott Haven, BX"
7/29/2014,1:13:00 PM," 1122 Franklin Ave Morrisania, BX"
7/29/2014,1:15:00 PM," 345 Cypress Ave Mott Haven, BX"
7/29/2014,1:18:00 PM," 770 E 166th St Morrisania, BX"
7/29/2014,1:18:00 PM," 283 Saint Anns Ave Mott Haven, BX"
7/29/2014,1:20:00 PM," 390 Jackson Ave South Bronx, BX"
7/29/2014,1:22:00 PM," 820 Saint Anns Ave Morrisania, BX"
7/29/2014,1:23:00 PM," 454 E 160th St Cortlandt, BX"
7/29/2014,1:24:00 PM," 327 Beekman Ave Mott Haven, BX"
7/29/2014,1:24:00 PM," 440 Jackson Ave South Bronx, BX"
7/29/2014,1:26:00 PM," 169 Cypress Ave Mott Haven, BX"
7/29/2014,1:27:00 PM," 675 Morris Ave Cortlandt, BX"
7/29/2014,1:32:00 PM," 322 E 141st St Mott Haven, BX"
7/29/2014,1:32:00 PM," 900 E 136th St Mott Haven, BX"
7/29/2014,1:32:00 PM," 442 Jackson Ave South Bronx, BX"
7/29/2014,1:35:00 PM," 500 Southern Blvd South Bronx, BX"
7/29/2014,1:36:00 PM," 285 Brook Ave Mott Haven, BX"
7/29/2014,1:36:00 PM," 301 E 156th St Cortlandt, BX"
7/29/2014,1:42:00 PM," 810 E 152nd St South Bronx, BX"
7/29/2014,1:43:00 PM," 834 Eagle Ave Morrisania, BX"
7/29/2014,1:44:00 PM," 980 Trinity Ave Morrisania, BX"
7/29/2014,1:45:00 PM," 705 Gerard Ave Cortlandt, BX"
7/29/2014,1:45:00 PM," 442 Jackson Ave South Bronx, BX"
7/29/2014,1:48:00 PM," 1221 Jerome Ave High Bridge, BX"
7/29/2014,1:49:00 PM," 190 Lincoln Ave Mott Haven, BX"
7/29/2014,1:50:00 PM," 441 E 140th St Mott Haven, BX"
7/29/2014,1:50:00 PM," 190 Brown Pl Mott Haven, BX"
7/29/2014,1:51:00 PM," 205 Brook Ave Mott Haven, BX"
7/29/2014,1:55:00 PM," 353 E 141st St Mott Haven, BX"
7/29/2014,1:55:00 PM," 643 Cauldwell Ave South Bronx, BX"
7/29/2014,1:59:00 PM," 520 E 137th St Mott Haven, BX"
7/29/2014,2:02:00 PM," 730 E 166th St Morrisania, BX"
7/29/2014,2:04:00 PM,1 575 E 140th St Brooklyn
7/29/2014,2:05:00 PM," 435 E 140th St Mott Haven, BX"
7/29/2014,2:06:00 PM," 461 E 136th St Mott Haven, BX"
7/29/2014,2:06:00 PM," 308 E 145th St Cortlandt, BX"
7/29/2014,2:11:00 PM, 44 Gramercy Park N NYC
7/29/2014,2:11:00 PM," 615 Melrose Ave South Bronx, BX"
7/29/2014,2:11:00 PM," 131 Walnut Ave Mott Haven, BX"
7/29/2014,2:14:00 PM," 419 E 140th St Mott Haven, BX"
7/29/2014,2:15:00 PM," 493 E 140th St Mott Haven, BX"
7/29/2014,2:15:00 PM," 315 E 143rd St Cortlandt, BX"
7/29/2014,2:23:00 PM," 1738 Melville St Westfarms, BX"
7/29/2014,2:24:00 PM," 360 Morris Ave Cortlandt, BX"
7/29/2014,2:24:00 PM," 597 E 139th St Mott Haven, BX"
7/29/2014,2:27:00 PM," 316 Jackson Ave Mott Haven, BX"
7/29/2014,2:28:00 PM," 1468 Hoe Ave Westfarms, BX"
7/29/2014,2:28:00 PM," 430 Southern Blvd South Bronx, BX"
7/29/2014,2:29:00 PM," 169 Cypress Ave Mott Haven, BX"
7/29/2014,2:30:00 PM,"  E 175th St Tremont, BX"
7/29/2014,2:31:00 PM," 528 E 142nd St Mott Haven, BX"
7/29/2014,2:32:00 PM," 765 E 165th St Morrisania, BX"
7/29/2014,2:35:00 PM," 1481 Washington Ave Morrisania, BX"
7/29/2014,2:38:00 PM," 2324 Morris Ave Jerome, BX"
7/29/2014,2:40:00 PM," 345 Cypress Ave Mott Haven, BX"
7/29/2014,2:40:00 PM," 180 Brook Ave Mott Haven, BX"
7/29/2014,2:42:00 PM," 27 Bruckner Blvd Mott Haven, BX"
7/29/2014,2:44:00 PM," 550 E 147th St South Bronx, BX"
7/29/2014,2:45:00 PM," 459 E 135th St Mott Haven, BX"
7/29/2014,2:46:00 PM," 390 Jackson Ave South Bronx, BX"
7/29/2014,2:49:00 PM," 576 Saint Marys St Mott Haven, BX"
7/29/2014,2:55:00 PM," 352 Brook Ave Mott Haven, BX"
7/29/2014,2:57:00 PM," 431 E 165th St Morrisania, BX"
7/29/2014,3:00:00 PM,"Hector Rodriguez  315 E 166th St Morrisania, BX"
7/29/2014,3:01:00 PM," 579 Beech Ter Mott Haven, BX"
7/29/2014,3:09:00 PM," 175 Walnut Ave Mott Haven, BX"
7/29/2014,3:10:00 PM," 674 Saint Anns Ave South Bronx, BX"
7/29/2014,3:12:00 PM,"mini van 105 Walton Ave Cortlandt, BX"
7/29/2014,3:14:00 PM," 785 Courtlandt Ave Cortlandt, BX"
7/29/2014,3:16:00 PM," 734 Saint Anns Ave South Bronx, BX"
7/29/2014,3:17:00 PM," 455 E 148th St South Bronx, BX"
7/29/2014,3:20:00 PM," 400 E 147th St South Bronx, BX"
7/29/2014,3:21:00 PM,"manhattan beer 955 E 149th St South Bronx, BX"
7/29/2014,3:23:00 PM," 628 E 141st St Mott Haven, BX"
7/29/2014,3:26:00 PM,"mini van 105 E 168th St High Bridge, BX"
7/29/2014,3:27:00 PM,"menor 601 E 156th St South Bronx, BX"
7/29/2014,3:30:00 PM," 371 E 150th St Cortlandt, BX"
7/29/2014,3:32:00 PM," 586 Union Ave South Bronx, BX"
7/29/2014,3:32:00 PM," 674 E 149th St South Bronx, BX"
7/29/2014,3:43:00 PM," 425 E 153rd St South Bronx, BX"
7/29/2014,3:43:00 PM," 80 Bruckner Blvd Mott Haven, BX"
7/29/2014,3:45:00 PM," 414 Morris Ave Cortlandt, BX"
7/29/2014,3:49:00 PM,"mini van 1385 Stebbins Ave Foxhurst, BX"
7/29/2014,3:50:00 PM," 377 E 153rd St South Bronx, BX"
7/29/2014,3:59:00 PM," 315 E 143rd St Cortlandt, BX"
7/29/2014,4:00:00 PM," 561 Cauldwell Ave South Bronx, BX"
7/29/2014,4:00:00 PM," 346 Powers Ave Mott Haven, BX"
7/29/2014,4:03:00 PM," 480 Concord Ave South Bronx, BX"
7/29/2014,4:04:00 PM," 441 E 136th St Mott Haven, BX"
7/29/2014,4:04:00 PM," 500 Trinity Ave South Bronx, BX"
7/29/2014,4:05:00 PM," 441 E 145th St Mott Haven, BX"
7/29/2014,4:16:00 PM," 680 Courtlandt Ave Cortlandt, BX"
7/29/2014,4:18:00 PM," 530 E 159th St Cortlandt, BX"
7/29/2014,4:20:00 PM," 564 Jackson Ave South Bronx, BX"
7/29/2014,4:20:00 PM," 169 Cypress Ave Mott Haven, BX"
7/29/2014,4:21:00 PM," 648 Jackson Ave South Bronx, BX"
7/29/2014,4:21:00 PM," 510 Jackson Ave South Bronx, BX"
7/29/2014,4:21:00 PM," 750 E 134th St Mott Haven, BX"
7/29/2014,4:24:00 PM," 410 E 156th St South Bronx, BX"
7/29/2014,4:25:00 PM," 165 Saint Anns Ave Mott Haven, BX"
7/29/2014,4:25:00 PM," 796 E 140th St Mott Haven, BX"
7/29/2014,4:28:00 PM," 436 E 149th St South Bronx, BX"
7/29/2014,4:29:00 PM," 750 E 134th St Mott Haven, BX"
7/29/2014,4:31:00 PM," 815 E 152nd St South Bronx, BX"
7/29/2014,4:31:00 PM," 526 E 147th St South Bronx, BX"
7/29/2014,4:32:00 PM," 740 Saint Anns Ave South Bronx, BX"
7/29/2014,4:35:00 PM," 545 E 145th St Mott Haven, BX"
7/29/2014,4:41:00 PM," 691 E 138th St Mott Haven, BX"
7/29/2014,4:45:00 PM," 400 Brook Ave Mott Haven, BX"
7/29/2014,4:47:00 PM," 750 E 134th St Mott Haven, BX"
7/29/2014,4:50:00 PM," 511 E 146th St South Bronx, BX"
7/29/2014,4:50:00 PM," 632 Wales Ave South Bronx, BX"
7/29/2014,4:50:00 PM," 383 E 143rd St Mott Haven, BX"
7/29/2014,4:53:00 PM," 454 E 144th St Mott Haven, BX"
7/29/2014,5:00:00 PM,"manhattan beer 955 E 149th St South Bronx, BX"
7/29/2014,5:00:00 PM," 525 Jackson Ave South Bronx, BX"
7/29/2014,5:01:00 PM," 1363 Franklin Ave Morrisania, BX"
7/29/2014,5:06:00 PM," 325 Concord Ave South Bronx, BX"
7/29/2014,5:08:00 PM," 342 E 146th St Cortlandt, BX"
7/29/2014,5:08:00 PM," 804 E 138th St Mott Haven, BX"
7/29/2014,5:09:00 PM," 726 Beck St South Bronx, BX"
7/29/2014,5:09:00 PM," 490 E 143rd St Mott Haven, BX"
7/29/2014,5:10:00 PM," 190 Willow Ave Mott Haven, BX"
7/29/2014,5:11:00 PM,"LINCOLN HOSP EMER 234 E 149th St Cortlandt, BX"
7/29/2014,5:12:00 PM," 525 Jackson Ave South Bronx, BX"
7/29/2014,5:12:00 PM," 772 E 161st St Morrisania, BX"
7/29/2014,5:12:00 PM," 431 E 165th St Morrisania, BX"
7/29/2014,5:17:00 PM," 377 Brook Ave Mott Haven, BX"
7/29/2014,5:17:00 PM," 325 Concord Ave South Bronx, BX"
7/29/2014,5:19:00 PM," 820 E 140th St Mott Haven, BX"
7/29/2014,5:19:00 PM,"CABLEVISION 2100 Bartow Ave Co-Op City, BX"
7/29/2014,5:23:00 PM," 1807 Archer St Westfarms, BX"
7/29/2014,5:23:00 PM," 342 E 146th St Cortlandt, BX"
7/29/2014,5:26:00 PM," 735 E 163rd St Morrisania, BX"
7/29/2014,5:30:00 PM," 680 Tinton Ave South Bronx, BX"
7/29/2014,5:34:00 PM," 1015 Longwood Ave Foxhurst, BX"
7/29/2014,5:39:00 PM," 555 Cauldwell Ave South Bronx, BX"
7/29/2014,5:40:00 PM," 370 Brook Ave Mott Haven, BX"
7/29/2014,5:43:00 PM," 745 E 152nd St South Bronx, BX"
7/29/2014,5:50:00 PM," 535 E 142nd St Mott Haven, BX"
7/29/2014,5:51:00 PM,"la bodega  297 Brook Ave Mott Haven, BX"
7/29/2014,5:51:00 PM," 130 Willis Ave Mott Haven, BX"
7/29/2014,5:51:00 PM," 881 E 134th St Mott Haven, BX"
7/29/2014,5:51:00 PM," 1015 Longwood Ave Foxhurst, BX"
7/29/2014,5:52:00 PM,"CREDIT CARD 2614 3rd Ave Cortlandt, BX"
7/29/2014,5:53:00 PM," 545 E 142nd St Mott Haven, BX"
7/29/2014,5:53:00 PM," 300 E 138th St Mott Haven, BX"
7/29/2014,5:55:00 PM," 2615 3rd Ave Cortlandt, BX"
7/29/2014,5:55:00 PM," 436 E 149th St South Bronx, BX"
7/29/2014,6:01:00 PM," 400 Brook Ave Mott Haven, BX"
7/29/2014,6:05:00 PM," 488 Southern Blvd South Bronx, BX"
7/29/2014,6:06:00 PM," 478 E 134th St Mott Haven, BX"
7/29/2014,6:07:00 PM," 595 Trinity Ave South Bronx, BX"
7/29/2014,6:10:00 PM," 731 E 161st St Morrisania, BX"
7/29/2014,6:11:00 PM," 547 E 146th St South Bronx, BX"
7/29/2014,6:17:00 PM,"DEAD END 360 E 137th St Mott Haven, BX"
7/29/2014,6:17:00 PM," 675 E 140th St Mott Haven, BX"
7/29/2014,6:21:00 PM," 435 E 140th St Mott Haven, BX"
7/29/2014,6:23:00 PM," 512 E 145th St Mott Haven, BX"
7/29/2014,6:27:00 PM," 756 Saint Anns Ave South Bronx, BX"
7/29/2014,6:27:00 PM," 765 Courtlandt Ave Cortlandt, BX"
7/29/2014,6:37:00 PM,"FED EX 670 E 132nd St Mott Haven, BX"
7/29/2014,6:41:00 PM," 823 E 147th St South Bronx, BX"
7/29/2014,6:44:00 PM," 730 E 165th St Morrisania, BX"
7/29/2014,6:45:00 PM," 281 E 143rd St Cortlandt, BX"
7/29/2014,6:51:00 PM," 303 E 135th St Mott Haven, BX"
7/29/2014,6:52:00 PM," 69 Bruckner Blvd Mott Haven, BX"
7/29/2014,6:53:00 PM," 2501 Webster Ave Fordham, BX"
7/29/2014,6:53:00 PM," 303 E 135th St Mott Haven, BX"
7/29/2014,6:53:00 PM," 720 Saint Marys St Mott Haven, BX"
7/29/2014,6:59:00 PM," 681 Courtlandt Ave Cortlandt, BX"
7/29/2014,7:00:00 PM," 619 Barretto St Hunts Point, BX"
7/29/2014,7:02:00 PM," 400 E 143rd St Mott Haven, BX"
7/29/2014,7:10:00 PM," 701 Eagle Ave South Bronx, BX"
7/29/2014,7:11:00 PM," 575 E 161st St Morrisania, BX"
7/29/2014,7:13:00 PM," 346 Powers Ave Mott Haven, BX"
7/29/2014,7:14:00 PM," 27 Bruckner Blvd Mott Haven, BX"
7/29/2014,7:19:00 PM," 693 Beck St South Bronx, BX"
7/29/2014,7:24:00 PM,"por saint anns 531 E 143rd St Mott Haven, BX"
7/29/2014,7:30:00 PM,Base 522 E 149th St Bronx
7/29/2014,7:32:00 PM," 27 Bruckner Blvd Mott Haven, BX"
7/29/2014,7:33:00 PM," 441 E 136th St Mott Haven, BX"
7/29/2014,7:34:00 PM," 1317 Noble Ave Soundview, BX"
7/29/2014,7:35:00 PM," 381 E 151st St South Bronx, BX"
7/29/2014,7:38:00 PM," 1095 Prospect Ave Foxhurst, BX"
7/29/2014,7:50:00 PM," 578 E 141st St Mott Haven, BX"
7/29/2014,7:51:00 PM," 70 Bruckner Blvd Mott Haven, BX"
7/29/2014,7:51:00 PM," 545 E 146th St South Bronx, BX"
7/29/2014,7:53:00 PM," 638 Eagle Ave South Bronx, BX"
7/29/2014,7:54:00 PM," 3958 Park Ave Tremont, BX"
7/29/2014,7:55:00 PM," 331 E 132nd St Mott Haven, BX"
7/29/2014,7:57:00 PM," 350 E 137th St Mott Haven, BX"
7/29/2014,8:00:00 PM," 520 E 156th St South Bronx, BX"
7/29/2014,8:00:00 PM," 759 Eagle Ave Morrisania, BX"
7/29/2014,8:04:00 PM," 420 E 146th St South Bronx, BX\"
7/29/2014,8:05:00 PM," 545 E 145th St Mott Haven, BX"
7/29/2014,8:06:00 PM," 400 Brook Ave Mott Haven, BX"
7/29/2014,8:07:00 PM," 512 E 145th St Mott Haven, BX"
7/29/2014,8:08:00 PM," 750 E 134th St Mott Haven, BX"
7/29/2014,8:08:00 PM, 416 Willis Ave Bronx
7/29/2014,8:10:00 PM," 137 Alexander Ave Mott Haven, BX"
7/29/2014,8:14:00 PM," 300 Canal Pl Cortlandt, BX"
7/29/2014,8:16:00 PM," 301 E 156th St Cortlandt, BX"
7/29/2014,8:16:00 PM,"pizza shop 412 E 149th St South Bronx, BX"
7/29/2014,8:17:00 PM," 370 Brook Ave Mott Haven, BX"
7/29/2014,8:23:00 PM," 570 Fox St South Bronx, BX"
7/29/2014,8:26:00 PM," 175 Willis Ave Mott Haven, BX"
7/29/2014,8:26:00 PM, 345 Cypress Ave NYC
7/29/2014,8:31:00 PM," 427 Saint Anns Ave Mott Haven, BX"
7/29/2014,8:35:00 PM," 720 Saint Marys St Mott Haven, BX"
7/29/2014,8:38:00 PM," 456 E 137th St Mott Haven, BX"
7/29/2014,8:45:00 PM," 890 Prospect Ave Foxhurst, BX"
7/29/2014,8:48:00 PM," 338 E 145th St Cortlandt, BX"
7/29/2014,8:49:00 PM," 2377 Creston Ave Jerome, BX"
7/29/2014,8:54:00 PM," 1119 Forest Ave Morrisania, BX"
7/29/2014,8:55:00 PM," 455 E 143rd St Mott Haven, BX"
7/29/2014,8:56:00 PM," 535 E 142nd St Mott Haven, BX"
7/29/2014,8:57:00 PM, 44 Gramercy Park N NYC
7/29/2014,8:59:00 PM, 44 Gramercy Park N NYC
7/29/2014,8:59:00 PM," 525 Jackson Ave South Bronx, BX"
7/29/2014,8:59:00 PM," 530 E 137th St Mott Haven, BX"
7/29/2014,9:02:00 PM," 510 E 146th St South Bronx, BX"
7/29/2014,9:03:00 PM," 600 E 141st St Mott Haven, BX"
7/29/2014,9:05:00 PM," 645 Westchester Ave South Bronx, BX"
